Susan; Thu Apr 03 10:52:24 GMT+01:00 2014; 51.4963 N  0.1440 W; London Victoria station; VICTORIA; 102; BLUE; 1; 50
Susan; Thu Apr 03 10:52:24 GMT+01:00 2014; 51.4963 N  0.1440 W; London Victoria station; BEN; 74; MAGENTA; 2; 50
Susan; Thu Apr 03 11:04:57 GMT+01:00 2014; 51.5149 N  0.1417 W; Oxford Circus tube station; OXFORD; 93; BLUE; 2; 50
Susan; Thu Apr 03 11:04:57 GMT+01:00 2014; 51.5149 N  0.1417 W; Oxford Circus tube station; INTERSECTION; 25; BLACK; 40; 50
Susan; Thu Apr 03 11:45:31 GMT+01:00 2014; 51.5186 N  0.1518 W; L'Autre Pied; AUTRE; 66; BLACK; 3; 45
Susan; Thu Apr 03 11:46:50 GMT+01:00 2014; 51.5187 N  0.1517 W; L'Autre Pied; EAVES; 48; RED; 4; 50
Susan; Thu Apr 03 11:46:50 GMT+01:00 2014; 51.5187 N  0.1517 W; L'Autre Pied; PIED; 94; BLUE; 1; 50
Susan; Thu Apr 03 11:46:50 GMT+01:00 2014; 51.5187 N  0.1517 W; L'Autre Pied; MICHELIN; 51; MAGENTA; 4; 50
Susan; Thu Apr 03 13:06:52 GMT+01:00 2014; 51.5204 N  0.1551 W; Apple Boutique; APPLE; 54; RED; 3; 50
Susan; Thu Apr 03 13:06:52 GMT+01:00 2014; 51.5204 N  0.1551 W; Apple Boutique; STREET; 110; RED; 1; 50
Susan; Thu Apr 03 13:06:52 GMT+01:00 2014; 51.5204 N  0.1551 W; Apple Boutique; PADDINGTON; 24; MAGENTA; 44; 50
Susan; Thu Apr 03 13:06:52 GMT+01:00 2014; 51.5204 N  0.1551 W; Apple Boutique; STREET; 110; GREEN; 1; 50
Susan; Thu Apr 03 13:38:55 GMT+01:00 2014; 51.5303 N  0.1234 W; Kings Cross, London; BIRKENHEAD; 52; RED; 8; 50
Susan; Thu Apr 03 13:38:55 GMT+01:00 2014; 51.5303 N  0.1234 W; Kings Cross, London; MINUSCULE; 36; BLACK; 10; 50
Susan; Thu Apr 03 13:38:55 GMT+01:00 2014; 51.5303 N  0.1234 W; Kings Cross, London; BIRKENHEAD; 52; GREEN; 8; 50
Susan; Thu Apr 03 13:38:55 GMT+01:00 2014; 51.5303 N  0.1234 W; Kings Cross, London; BIRKENHEAD; 83; RED; 2; 50
Terry; Thu Mar 27 13:12:54 GMT 2014; 51.5268 N  0.1023 W; Northampton Square; CITY; 214; BLUE; 1; 50
Terry; Thu Mar 27 13:17:07 GMT 2014; 51.5273 N  0.1035 W; City University London; CITY; 222; BLUE; 1; 50
Terry; Thu Mar 27 13:17:07 GMT 2014; 51.5273 N  0.1035 W; City University London; BOROUGH; 40; GREEN; 15; 50
Terry; Thu Mar 27 13:17:07 GMT 2014; 51.5273 N  0.1035 W; City University London; COURSE; 64; BLUE; 8; 50
Terry; Thu Mar 27 13:17:07 GMT 2014; 51.5273 N  0.1035 W; City University London; UNIVERSITIES; 102; BLUE; 6; 50
Terry; Thu Mar 27 13:20:48 GMT 2014; 51.5269 N  0.1048 W; Islington Museum; SCHOOL; 168; BLACK; 5; 50
Terry; Thu Mar 27 13:22:29 GMT 2014; 51.5273 N  0.1049 W; City Law School; LONDON; 116; BLUE; 7; 50
Terry; Thu Mar 27 13:23:13 GMT 2014; 51.5269 N  0.1048 W; Islington Museum; LAW; 238; BLUE; 1; 50
Terry; Thu Mar 27 21:26:20 GMT 2014; 51.5607 N  0.1961 E; Abbs Cross Academy and Arts College; HOSPITAL; 150; BLUE; 4; 50
Terry; Thu Mar 27 21:27:42 GMT 2014; 51.5608 N  0.1957 E; Abbs Cross Academy and Arts College; STATION; 146; BLUE; 4; 50
Terry; Thu Mar 27 21:27:42 GMT 2014; 51.5608 N  0.1957 E; Abbs Cross Academy and Arts College; BARKING; 59; MAGENTA; 20; 50
Terry; Wed Apr 02 06:50:20 GMT+01:00 2014; 51.5418 N  0.0038 W; Stratford station; STRATFORD; 121; RED; 2; 43
Terry; Wed Apr 02 06:50:20 GMT+01:00 2014; 51.5418 N  0.0038 W; Stratford station; STATION; 130; BLUE; 4; 50
Terry; Wed Apr 02 06:50:20 GMT+01:00 2014; 51.5418 N  0.0038 W; Stratford station; BURLING; 85; GREEN; 14; 50
Terry; Wed Apr 02 12:07:59 GMT+01:00 2014; 51.5164 N  0.0800 W; Fisher's Folly; METRE; 69; CYAN; 11; 50
Terry; Wed Apr 02 13:18:26 GMT+01:00 2014; 51.5175 N  0.0875 W; London Guildhall University; MOORFIELDS; 174; BLUE; 1; 50
Terry; Wed Apr 02 13:40:02 GMT+01:00 2014; 51.5258 N  0.0998 W; Berry Street Studio; FREDDIE; 61; BLUE; 23; 78
Terry; Wed Apr 02 13:40:02 GMT+01:00 2014; 51.5258 N  0.0998 W; Berry Street Studio; INCLUDES; 61; BLUE; 23; 78
Terry; Wed Apr 02 13:40:02 GMT+01:00 2014; 51.5258 N  0.0998 W; Berry Street Studio; COLLECTION; 61; MAGENTA; 23; 78
Zoe; Fri Mar 28 13:03:39 GMT+00:00 2014; 51.5267 N  0.1030 W; City University London; MAYOR; 66; BLACK; 9; 50
Zoe; Fri Mar 28 13:03:39 GMT+00:00 2014; 51.5267 N  0.1030 W; City University London; ISLINGTON; 124; RED; 4; 50
Zoe; Sat Mar 29 19:48:59 GMT+00:00 2014; 51.4208 N  0.1696 W; Colliers Wood; ABBEY; 54; CYAN; 15; 50
Zoe; Sat Mar 29 19:48:59 GMT+00:00 2014; 51.4208 N  0.1696 W; Colliers Wood; SYSTEM; 54; RED; 12; 50
Zoe; Sat Mar 29 19:48:59 GMT+00:00 2014; 51.4208 N  0.1696 W; Colliers Wood; COLLEGE; 66; BLACK; 11; 50
Zoe; Sun Mar 30 03:33:55 BST 2014; 51.4176 N  0.1950 W; South Wimbledon; WORLD; 34; GREEN; 32; 51
Zoe; Sun Mar 30 04:35:02 BST 2014; 51.4182 N  0.1948 W; South Wimbledon; MERTON; 102; CYAN; 5; 50
Zoe; Mon Mar 31 16:11:10 BST 2014; 51.5071 N  0.0242 W; Museum of London Docklands; MUSEUM; 214; MAGENTA; 1; 50
Zoe; Mon Mar 31 16:12:24 BST 2014; 51.5071 N  0.0240 W; Museum of London Docklands; CANARY; 134; CYAN; 8; 50
Zoe; Mon Mar 31 16:12:24 BST 2014; 51.5071 N  0.0240 W; Museum of London Docklands; CABOT; 103; BLACK; 12; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; BUILDING; 49; GREEN; 17; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; WORLD; 46; MAGENTA; 22; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; GEORGE; 32; RED; 39; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; TRAUMA; 104; GREEN; 7; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; STATION; 199; CYAN; 3; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; FOOTBRIDGE; 24; BLUE; 46; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; INTENDED; 44; CYAN; 20; 50
Zoe; Thu Apr 03 06:04:05 BST 2014; 51.4208 N  0.1691 W; Colliers Wood; PRIORY; 56; MAGENTA; 18; 50
Zoe; Thu Apr 03 10:48:20 BST 2014; 51.5102 N  0.0281 W; Limehouse railway station (London and Blackwall); DOCKS; 84; RED; 6; 50
Zoe; Thu Apr 03 10:48:20 BST 2014; 51.5102 N  0.0281 W; Limehouse railway station (London and Blackwall); DOCKS; 84; CYAN; 6; 50
Zoe; Thu Apr 03 10:50:21 BST 2014; 51.5124 N  0.0422 W; Troxy; LIMEHOUSE; 192; MAGENTA; 2; 50
Zoe; Thu Apr 03 10:50:21 BST 2014; 51.5120 N  0.0531 W; Shadwell and St George's East railway station; CABLE; 69; BLACK; 11; 50
